election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,SCOTT PERRY,REP,Mail,300,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,SCOTT PERRY,REP,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Election Day,10,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Mail,7,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,JOHN FLOOD,DEM,Election Day,683,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,JOHN FLOOD,DEM,Mail,403,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,JOHN FLOOD,DEM,Provisional,10,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,THOMAS KUTZ,REP,Election Day,833,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,THOMAS KUTZ,REP,Mail,330,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,THOMAS KUTZ,REP,Provisional,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Totals,Write-In,Election Day,4,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Totals,Write-In,Mail,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 7,REPRESENTATIVE IN THE GENERAL ASSEMBLY 87TH DISTRICT,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Election Day,228,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Mail,135,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Election Day,561,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Mail,181,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Election Day,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Election Day,7,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Mail,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,Totals,Write-In,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,PRESIDENTIAL ELECTORS,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Election Day,211,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Mail,124,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,ROBERT P CASEY JR,DEM,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Election Day,560,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Mail,189,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,DAVE MCCORMICK,REP,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Election Day,13,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,JOHN C THOMAS,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,LEILA HAZOU,GRN,Election Day,9,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,LEILA HAZOU,GRN,Mail,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,LEILA HAZOU,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,MARTY SELKER,CST,Election Day,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,MARTY SELKER,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,MARTY SELKER,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,UNITED STATES SENATOR,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Election Day,203,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Mail,112,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,DAVE SUNDAY,REP,Election Day,568,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,DAVE SUNDAY,REP,Mail,197,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,DAVE SUNDAY,REP,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Election Day,12,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Mail,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Mail,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Election Day,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,ATTORNEY GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Election Day,189,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Mail,105,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,TIM DEFOOR,REP,Election Day,582,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,TIM DEFOOR,REP,Mail,206,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,TIM DEFOOR,REP,Provisional,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,REECE SMITH,LIB,Election Day,12,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,REECE SMITH,LIB,Mail,2,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,REECE SMITH,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,ERIC K ANTON,ASP,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,ERIC K ANTON,ASP,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,ERIC K ANTON,ASP,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,BOB GOODRICH,CST,Election Day,7,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,BOB GOODRICH,CST,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,BOB GOODRICH,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,AUDITOR GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,SILVER SPRING 8,STATE TREASURER,ERIN MCCLELLAND,DEM,Election Day,188,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
